POINT_X,POINT_Y,HARV88,HARV95,HARV2010
485229.7151,5096595.158,0.7513,0.753,0.7988
485729.7151,5096595.158,0.637,0.7163,0.8031
486229.7151,5096595.158,0.4211,0.6247,0.7572
486729.7151,5096595.158,0.4282,0.6637,0.767
487229.7151,5096595.158,0.4941,0.7206,0.8085
487729.7151,5096595.158,0.5674,0.7495,0.8008
488229.7151,5096595.158,0.603,0.771,0.7928
488729.7151,5096595.158,0.4243,0.6198,0.7074
489229.7151,5096595.158,0.2496,0.3808,0.647
489729.7151,5096595.158,0.2009,0.2201,0.5453
490229.7151,5096595.158,0.3123,0.3,0.5723
490729.7151,5096595.158,0.5339,0.5231,0.6871
491229.7151,5096595.158,0.6651,0.6692,0.6992
491729.7151,5096595.158,0.6868,0.6899,0.7274
492229.7151,5096595.158,0.6029,0.6212,0.7389
492729.7151,5096595.158,0.4499,0.4663,0.6823
493229.7151,5096595.158,0.308,0.3184,0.6716
493729.7151,5096595.158,0.0991,0.1125,0.456
481729.7151,5096095.158,0.4171,0.5465,0.7037
482229.7151,5096095.158,0.3992,0.6235,0.7623
482729.7151,5096095.158,0.4687,0.6797,0.8194
483229.7151,5096095.158,0.493,0.5774,0.7046
483729.7151,5096095.158,0.433,0.449,0.5206
484229.7151,5096095.158,0.4933,0.4858,0.5385
484729.7151,5096095.158,0.5789,0.5749,0.6044
485229.7151,5096095.158,0.6128,0.6154,0.665
485729.7151,5096095.158,0.6419,0.7143,0.7785
486229.7151,5096095.158,0.5462,0.6822,0.7887
486729.7151,5096095.158,0.5418,0.7108,0.7949
487229.7151,5096095.158,0.5749,0.7048,0.7767
487729.7151,5096095.158,0.6602,0.7424,0.7885
488229.7151,5096095.158,0.6764,0.8024,0.8259
488729.7151,5096095.158,0.511,0.6444,0.7715
489229.7151,5096095.158,0.357,0.4546,0.7621
489729.7151,5096095.158,0.3133,0.3359,0.6924
490229.7151,5096095.158,0.3956,0.3856,0.7189
490729.7151,5096095.158,0.5691,0.5634,0.7143
491229.7151,5096095.158,0.6758,0.6787,0.7196
491729.7151,5096095.158,0.6656,0.6682,0.7383
492229.7151,5096095.158,0.6084,0.6224,0.7684
492729.7151,5096095.158,0.4605,0.4757,0.6996
493229.7151,5096095.158,0.2568,0.276,0.594
493729.7151,5096095.158,0.0478,0.0584,0.3951
481729.7151,5095595.158,0.3453,0.4835,0.5831
482229.7151,5095595.158,0.323,0.5227,0.6347
482729.7151,5095595.158,0.304,0.4924,0.6301
483229.7151,5095595.158,0.3478,0.4758,0.5834
483729.7151,5095595.158,0.2368,0.269,0.3471
484229.7151,5095595.158,0.2625,0.2559,0.3075
484729.7151,5095595.158,0.3687,0.3664,0.3997
485229.7151,5095595.158,0.4477,0.4425,0.4782
485729.7151,5095595.158,0.5846,0.6447,0.6759
486229.7151,5095595.158,0.641,0.744,0.777
486729.7151,5095595.158,0.5621,0.6744,0.7218
487229.7151,5095595.158,0.6161,0.7085,0.7581
487729.7151,5095595.158,0.6736,0.7137,0.771
488229.7151,5095595.158,0.702,0.7549,0.8244
488729.7151,5095595.158,0.6487,0.7341,0.8715
489229.7151,5095595.158,0.5806,0.641,0.8477
489729.7151,5095595.158,0.4856,0.5204,0.8009
490229.7151,5095595.158,0.5039,0.5093,0.7844
490729.7151,5095595.158,0.6522,0.6436,0.789
491229.7151,5095595.158,0.7109,0.7083,0.8238
491729.7151,5095595.158,0.7031,0.7123,0.8428
492229.7151,5095595.158,0.6399,0.6464,0.8483
492729.7151,5095595.158,0.5261,0.5405,0.7462
493229.7151,5095595.158,0.3215,0.3407,0.5537
493729.7151,5095595.158,0.1125,0.1229,0.3261
481729.7151,5095095.158,0.2877,0.4111,0.4623
482229.7151,5095095.158,0.2707,0.4608,0.5469
482729.7151,5095095.158,0.2216,0.3925,0.495
483229.7151,5095095.158,0.2273,0.3456,0.456
483729.7151,5095095.158,0.1852,0.2212,0.2842
484229.7151,5095095.158,0.1575,0.1643,0.1921
484729.7151,5095095.158,0.1692,0.1678,0.2033
485229.7151,5095095.158,0.3134,0.3039,0.346
485729.7151,5095095.158,0.5039,0.5317,0.564
486229.7151,5095095.158,0.6453,0.704,0.7303
486729.7151,5095095.158,0.6302,0.6992,0.7127
487229.7151,5095095.158,0.6759,0.7155,0.7578
487729.7151,5095095.158,0.6819,0.6905,0.7747
488229.7151,5095095.158,0.6654,0.6929,0.7953
488729.7151,5095095.158,0.6962,0.7478,0.9156
489229.7151,5095095.158,0.6086,0.6407,0.8572
489729.7151,5095095.158,0.5509,0.5856,0.7922
490229.7151,5095095.158,0.5565,0.5674,0.795
490729.7151,5095095.158,0.6327,0.6401,0.8366
491229.7151,5095095.158,0.5698,0.5838,0.881
491729.7151,5095095.158,0.5812,0.59,0.8932
492229.7151,5095095.158,0.57,0.574,0.8887
492729.7151,5095095.158,0.4986,0.5072,0.761
493229.7151,5095095.158,0.3687,0.3773,0.5019
493729.7151,5095095.158,0.1875,0.1998,0.2465
481729.7151,5094595.158,0.3315,0.3785,0.3882
482229.7151,5094595.158,0.3099,0.4138,0.4481
482729.7151,5094595.158,0.3498,0.4475,0.5153
483229.7151,5094595.158,0.3727,0.4469,0.4855
483729.7151,5094595.158,0.2274,0.2535,0.272
484229.7151,5094595.158,0.1595,0.172,0.1916
484729.7151,5094595.158,0.0873,0.0891,0.1337
485229.7151,5094595.158,0.234,0.2257,0.2609
485729.7151,5094595.158,0.4572,0.4466,0.4852
486229.7151,5094595.158,0.6419,0.6665,0.6874
486729.7151,5094595.158,0.736,0.766,0.77
487229.7151,5094595.158,0.704,0.7168,0.7635
487729.7151,5094595.158,0.6874,0.6931,0.7855
488229.7151,5094595.158,0.7045,0.7087,0.8573
488729.7151,5094595.158,0.6742,0.7278,0.9098
489229.7151,5094595.158,0.5863,0.6425,0.8744
489729.7151,5094595.158,0.5023,0.5426,0.8382
490229.7151,5094595.158,0.5196,0.5207,0.8326
490729.7151,5094595.158,0.5145,0.5276,0.8614
491229.7151,5094595.158,0.4175,0.4447,0.8803
491729.7151,5094595.158,0.3367,0.3467,0.8752
492229.7151,5094595.158,0.4669,0.4638,0.8937
492729.7151,5094595.158,0.4825,0.4868,0.7505
493229.7151,5094595.158,0.3633,0.3713,0.4912
493729.7151,5094595.158,0.2044,0.2176,0.2144
481729.7151,5094095.158,0.4549,0.4535,0.4581
482229.7151,5094095.158,0.529,0.5502,0.5514
482729.7151,5094095.158,0.5325,0.5583,0.6066
483229.7151,5094095.158,0.5265,0.5571,0.596
483729.7151,5094095.158,0.379,0.4008,0.434
484229.7151,5094095.158,0.2874,0.3063,0.3601
484729.7151,5094095.158,0.1712,0.1801,0.2341
485229.7151,5094095.158,0.2379,0.2308,0.2788
485729.7151,5094095.158,0.4529,0.4392,0.4721
486229.7151,5094095.158,0.7177,0.7071,0.7271
486729.7151,5094095.158,0.8374,0.8491,0.8483
487229.7151,5094095.158,0.7675,0.7732,0.7822
487729.7151,5094095.158,0.7151,0.7177,0.7976
488229.7151,5094095.158,0.7089,0.7268,0.8643
488729.7151,5094095.158,0.6874,0.7272,0.9132
489229.7151,5094095.158,0.5497,0.6006,0.864
489729.7151,5094095.158,0.5112,0.5426,0.8494
490229.7151,5094095.158,0.4246,0.4375,0.819
490729.7151,5094095.158,0.3994,0.416,0.8514
491229.7151,5094095.158,0.2989,0.3196,0.8443
491729.7151,5094095.158,0.207,0.2221,0.8162
492229.7151,5094095.158,0.3539,0.3487,0.8357
492729.7151,5094095.158,0.419,0.4204,0.6957
493229.7151,5094095.158,0.3344,0.343,0.458
493729.7151,5094095.158,0.1563,0.1643,0.1781
481729.7151,5093595.158,0.6327,0.6275,0.6387
482229.7151,5093595.158,0.6883,0.7015,0.741
482729.7151,5093595.158,0.6673,0.6785,0.7784
483229.7151,5093595.158,0.5983,0.6164,0.7252
483729.7151,5093595.158,0.4642,0.4837,0.6346
484229.7151,5093595.158,0.3601,0.379,0.5268
484729.7151,5093595.158,0.1572,0.168,0.3628
485229.7151,5093595.158,0.2255,0.2161,0.3458
485729.7151,5093595.158,0.4068,0.3942,0.4403
486229.7151,5093595.158,0.6573,0.6433,0.659
486729.7151,5093595.158,0.8263,0.8223,0.8314
487229.7151,5093595.158,0.7589,0.7604,0.765
487729.7151,5093595.158,0.795,0.7947,0.8074
488229.7151,5093595.158,0.7885,0.8195,0.8827
488729.7151,5093595.158,0.7,0.7415,0.9193
489229.7151,5093595.158,0.5522,0.5957,0.9113
489729.7151,5093595.158,0.4562,0.4871,0.8466
490229.7151,5093595.158,0.4392,0.4492,0.8128
490729.7151,5093595.158,0.3372,0.3481,0.8173
491229.7151,5093595.158,0.2956,0.3111,0.8025
491729.7151,5093595.158,0.286,0.296,0.8388
492229.7151,5093595.158,0.337,0.3324,0.8362
492729.7151,5093595.158,0.4058,0.4044,0.646
493229.7151,5093595.158,0.3433,0.3536,0.4152
493729.7151,5093595.158,0.1323,0.1466,0.1357
481729.7151,5093095.158,0.6748,0.7083,0.7274
482229.7151,5093095.158,0.6289,0.6838,0.7669
482729.7151,5093095.158,0.6693,0.7243,0.8296
483229.7151,5093095.158,0.6161,0.6479,0.7712
483729.7151,5093095.158,0.4611,0.4834,0.6795
484229.7151,5093095.158,0.341,0.3745,0.6064
484729.7151,5093095.158,0.1523,0.1823,0.4678
485229.7151,5093095.158,0.1503,0.1472,0.4109
485729.7151,5093095.158,0.3289,0.3146,0.4306
486229.7151,5093095.158,0.5253,0.5167,0.542
486729.7151,5093095.158,0.6214,0.618,0.6455
487229.7151,5093095.158,0.6164,0.6149,0.6327
487729.7151,5093095.158,0.6553,0.6522,0.6843
488229.7151,5093095.158,0.7153,0.7299,0.7846
488729.7151,5093095.158,0.7561,0.7847,0.8972
489229.7151,5093095.158,0.635,0.6796,0.8986
489729.7151,5093095.158,0.5069,0.5281,0.8404
490229.7151,5093095.158,0.4884,0.4938,0.7864
490729.7151,5093095.158,0.3876,0.395,0.7337
491229.7151,5093095.158,0.2907,0.3001,0.7477
491729.7151,5093095.158,0.278,0.28,0.797
492229.7151,5093095.158,0.3241,0.3226,0.8202
492729.7151,5093095.158,0.3442,0.3439,0.6275
493229.7151,5093095.158,0.2906,0.2977,0.3705
493729.7151,5093095.158,0.1177,0.1271,0.1269
481729.7151,5092595.158,0.5565,0.6081,0.6576
482229.7151,5092595.158,0.5319,0.5968,0.65
482729.7151,5092595.158,0.5594,0.6422,0.7446
483229.7151,5092595.158,0.5271,0.6505,0.763
483729.7151,5092595.158,0.3621,0.4874,0.6819
484229.7151,5092595.158,0.2894,0.373,0.6387
484729.7151,5092595.158,0.1331,0.2164,0.5019
485229.7151,5092595.158,0.0417,0.077,0.3253
485729.7151,5092595.158,0.2098,0.2002,0.3635
486229.7151,5092595.158,0.3739,0.3664,0.4163
486729.7151,5092595.158,0.4534,0.452,0.4959
487229.7151,5092595.158,0.5196,0.5211,0.5554
487729.7151,5092595.158,0.5414,0.5374,0.5746
488229.7151,5092595.158,0.5816,0.5805,0.698
488729.7151,5092595.158,0.6799,0.6837,0.8657
489229.7151,5092595.158,0.6195,0.6353,0.8554
489729.7151,5092595.158,0.5552,0.5664,0.8189
490229.7151,5092595.158,0.5543,0.5523,0.7644
490729.7151,5092595.158,0.4466,0.4546,0.7501
491229.7151,5092595.158,0.3003,0.3124,0.7963
491729.7151,5092595.158,0.2156,0.2187,0.8142
492229.7151,5092595.158,0.2388,0.2362,0.8303
492729.7151,5092595.158,0.2345,0.2374,0.6888
493229.7151,5092595.158,0.1663,0.1718,0.3867
493729.7151,5092595.158,0.0624,0.0676,0.1226
482729.7151,5092095.158,0.4672,0.5915,0.6559
483229.7151,5092095.158,0.4807,0.6298,0.694
483729.7151,5092095.158,0.3618,0.5309,0.5939
484229.7151,5092095.158,0.1678,0.3424,0.5291
484729.7151,5092095.158,0.061,0.1675,0.3942
485229.7151,5092095.158,0,0.0724,0.2628
485729.7151,5092095.158,0.1005,0.1111,0.2545
486229.7151,5092095.158,0.2224,0.2199,0.3081
486729.7151,5092095.158,0.2868,0.3105,0.3889
487229.7151,5092095.158,0.379,0.4005,0.4804
487729.7151,5092095.158,0.4807,0.4993,0.556
488229.7151,5092095.158,0.5343,0.5286,0.7046
488729.7151,5092095.158,0.6109,0.6124,0.8234
489229.7151,5092095.158,0.6023,0.6023,0.8529
489729.7151,5092095.158,0.6119,0.6122,0.8148
490229.7151,5092095.158,0.6018,0.6135,0.7672
490729.7151,5092095.158,0.4395,0.4472,0.7618
491229.7151,5092095.158,0.3131,0.3217,0.7702
491729.7151,5092095.158,0.1672,0.1769,0.8157
492229.7151,5092095.158,0.0999,0.0982,0.7844
492729.7151,5092095.158,0.0936,0.0965,0.5868
493229.7151,5092095.158,0.0573,0.0604,0.3358
493729.7151,5092095.158,0.0175,0.0195,0.1214
482729.7151,5091595.158,0.5374,0.6596,0.688
483229.7151,5091595.158,0.5399,0.6682,0.6808
483729.7151,5091595.158,0.4338,0.5919,0.6016
484229.7151,5091595.158,0.1887,0.3761,0.4197
484729.7151,5091595.158,0.0192,0.1326,0.2711
485229.7151,5091595.158,0,0.063,0.2417
485729.7151,5091595.158,0.0616,0.0844,0.2291
486229.7151,5091595.158,0.1411,0.1578,0.2961
486729.7151,5091595.158,0.2325,0.2646,0.3636
487229.7151,5091595.158,0.3392,0.3748,0.4644
487729.7151,5091595.158,0.4626,0.4939,0.5723
488229.7151,5091595.158,0.5478,0.5524,0.7124
488729.7151,5091595.158,0.6356,0.6381,0.8208
489229.7151,5091595.158,0.6132,0.6172,0.8231
489729.7151,5091595.158,0.673,0.6664,0.8264
490229.7151,5091595.158,0.6897,0.6997,0.8509
490729.7151,5091595.158,0.5563,0.5649,0.7967
491229.7151,5091595.158,0.386,0.4018,0.7288
491729.7151,5091595.158,0.2219,0.229,0.7596
492229.7151,5091595.158,0.1486,0.148,0.7269
492729.7151,5091595.158,0.1234,0.1286,0.5358
493229.7151,5091595.158,0.0584,0.061,0.3261
493729.7151,5091595.158,0.0169,0.0189,0.1122
481729.7151,5091095.158,0.2831,0.2768,0.3061
482229.7151,5091095.158,0.4552,0.4627,0.4945
482729.7151,5091095.158,0.6776,0.7317,0.7701
483229.7151,5091095.158,0.6756,0.803,0.8194
483729.7151,5091095.158,0.4632,0.6184,0.6592
484229.7151,5091095.158,0.2465,0.3985,0.4978
484729.7151,5091095.158,0.0913,0.1846,0.3865
485229.7151,5091095.158,0.0034,0.0658,0.3095
485729.7151,5091095.158,0.0638,0.0791,0.3106
486229.7151,5091095.158,0.1849,0.1958,0.4013
486729.7151,5091095.158,0.2741,0.3362,0.4603
487229.7151,5091095.158,0.414,0.4893,0.5931
487729.7151,5091095.158,0.5302,0.6086,0.6825
488229.7151,5091095.158,0.5664,0.5934,0.7049
488729.7151,5091095.158,0.6814,0.6808,0.8197
489229.7151,5091095.158,0.6713,0.6742,0.8165
489729.7151,5091095.158,0.7218,0.7152,0.8127
490229.7151,5091095.158,0.7088,0.7223,0.821
490729.7151,5091095.158,0.5666,0.5717,0.7338
491229.7151,5091095.158,0.4638,0.4693,0.7055
491729.7151,5091095.158,0.3109,0.3204,0.6513
492229.7151,5091095.158,0.29,0.2903,0.6223
492729.7151,5091095.158,0.2086,0.2187,0.5354
493229.7151,5091095.158,0.0988,0.1022,0.3012
493729.7151,5091095.158,0.0532,0.0561,0.0939
481729.7151,5090595.158,0.2788,0.27,0.3227
482229.7151,5090595.158,0.4814,0.4966,0.5366
482729.7151,5090595.158,0.7572,0.7769,0.8147
483229.7151,5090595.158,0.8382,0.8872,0.9035
483729.7151,5090595.158,0.6039,0.7187,0.7728
484229.7151,5090595.158,0.3644,0.4879,0.6398
484729.7151,5090595.158,0.1248,0.3095,0.5711
485229.7151,5090595.158,0.0046,0.1429,0.5046
485729.7151,5090595.158,0.0739,0.1426,0.5033
486229.7151,5090595.158,0.1858,0.2187,0.5179
486729.7151,5090595.158,0.1883,0.2879,0.5208
487229.7151,5090595.158,0.3324,0.4747,0.639
487729.7151,5090595.158,0.4687,0.6324,0.7137
488229.7151,5090595.158,0.4768,0.6136,0.7015
488729.7151,5090595.158,0.6599,0.7206,0.8028
489229.7151,5090595.158,0.6424,0.6662,0.7266
489729.7151,5090595.158,0.6786,0.6749,0.7453
490229.7151,5090595.158,0.6273,0.639,0.7429
490729.7151,5090595.158,0.4833,0.4841,0.6427
491229.7151,5090595.158,0.4665,0.4688,0.6543
491729.7151,5090595.158,0.3739,0.3839,0.6072
492229.7151,5090595.158,0.3278,0.3338,0.5978
492729.7151,5090595.158,0.2001,0.2133,0.4216
493229.7151,5090595.158,0.1096,0.1168,0.2359
493729.7151,5090595.158,0.0627,0.0641,0.1091
481729.7151,5090095.158,0.3742,0.3679,0.4069
482229.7151,5090095.158,0.4705,0.4912,0.522
482729.7151,5090095.158,0.6805,0.7065,0.7464
483229.7151,5090095.158,0.8488,0.886,0.9176
483729.7151,5090095.158,0.7288,0.8631,0.9195
484229.7151,5090095.158,0.4729,0.667,0.8256
484729.7151,5090095.158,0.2013,0.5093,0.7695
485229.7151,5090095.158,0.0092,0.2832,0.689
485729.7151,5090095.158,0.0624,0.1752,0.5969
486229.7151,5090095.158,0.1426,0.268,0.5829
486729.7151,5090095.158,0.1715,0.382,0.64
487229.7151,5090095.158,0.2465,0.5374,0.6896
487729.7151,5090095.158,0.3192,0.6722,0.7756
488229.7151,5090095.158,0.384,0.7084,0.772
488729.7151,5090095.158,0.5196,0.7361,0.7653
489229.7151,5090095.158,0.5139,0.641,0.6507
489729.7151,5090095.158,0.5524,0.5662,0.6658
490229.7151,5090095.158,0.5044,0.5116,0.6072
490729.7151,5090095.158,0.3702,0.3745,0.5453
491229.7151,5090095.158,0.3305,0.3336,0.5997
491729.7151,5090095.158,0.2786,0.288,0.5474
492229.7151,5090095.158,0.2445,0.2488,0.5268
492729.7151,5090095.158,0.1595,0.1704,0.3459
493229.7151,5090095.158,0.0859,0.0925,0.1987
493729.7151,5090095.158,0.0306,0.0344,0.0813
481729.7151,5089595.158,0.4646,0.4617,0.497
482229.7151,5089595.158,0.4721,0.4842,0.5141
482729.7151,5089595.158,0.5772,0.6057,0.6458
483229.7151,5089595.158,0.7678,0.7905,0.8313
483729.7151,5089595.158,0.7782,0.9014,0.9333
484229.7151,5089595.158,0.5351,0.8022,0.9066
484729.7151,5089595.158,0.2685,0.6226,0.8437
485229.7151,5089595.158,0.0693,0.4331,0.7847
485729.7151,5089595.158,0.0272,0.3107,0.6656
486229.7151,5089595.158,0.0759,0.3452,0.655
486729.7151,5089595.158,0.1086,0.4673,0.7261
487229.7151,5089595.158,0.1314,0.5898,0.7435
487729.7151,5089595.158,0.152,0.7089,0.8242
488229.7151,5089595.158,0.2302,0.6903,0.7669
488729.7151,5089595.158,0.3392,0.6352,0.7031
489229.7151,5089595.158,0.3427,0.5242,0.5878
489729.7151,5089595.158,0.3494,0.4066,0.5172
490229.7151,5089595.158,0.3186,0.3287,0.4535
490729.7151,5089595.158,0.2285,0.2302,0.4721
491229.7151,5089595.158,0.1661,0.1681,0.4627
491729.7151,5089595.158,0.146,0.1492,0.3922
492229.7151,5089595.158,0.1031,0.1111,0.369
492729.7151,5089595.158,0.031,0.0354,0.2221
493229.7151,5089595.158,0.0074,0.0112,0.1062
493729.7151,5089595.158,0,0,0.0257
481729.7151,5089095.158,0.4546,0.4626,0.5734
482229.7151,5089095.158,0.4565,0.4974,0.5675
482729.7151,5089095.158,0.446,0.5093,0.6055
483229.7151,5089095.158,0.5783,0.643,0.7507
483729.7151,5089095.158,0.6445,0.7441,0.8823
484229.7151,5089095.158,0.4884,0.732,0.8623
484729.7151,5089095.158,0.2837,0.5597,0.7149
485229.7151,5089095.158,0.0973,0.4539,0.6711
485729.7151,5089095.158,0.0215,0.335,0.5972
486229.7151,5089095.158,0.0243,0.3249,0.6064
486729.7151,5089095.158,0.0246,0.4834,0.6915
487229.7151,5089095.158,0.0346,0.57,0.728
487729.7151,5089095.158,0.053,0.6828,0.8013
488229.7151,5089095.158,0.0778,0.5913,0.7236
488729.7151,5089095.158,0.1357,0.5654,0.708
489229.7151,5089095.158,0.1858,0.4693,0.6218
489729.7151,5089095.158,0.2064,0.3879,0.5023
490229.7151,5089095.158,0.1523,0.251,0.4306
490729.7151,5089095.158,0.0945,0.1354,0.3484
491229.7151,5089095.158,0.059,0.0621,0.2876
491729.7151,5089095.158,0.0218,0.0243,0.2634
492229.7151,5089095.158,0,0,0.1827
492729.7151,5089095.158,0,9.00E-04,0.0707
493229.7151,5089095.158,0,0,0.0091
493729.7151,5089095.158,0,0,0
481729.7151,5088595.158,0.4996,0.5239,0.6831
482229.7151,5088595.158,0.3918,0.4427,0.5421
482729.7151,5088595.158,0.3075,0.3808,0.5107
483229.7151,5088595.158,0.3355,0.4162,0.6023
483729.7151,5088595.158,0.4187,0.504,0.7005
484229.7151,5088595.158,0.3455,0.4818,0.6753
484729.7151,5088595.158,0.2056,0.3762,0.5517
485229.7151,5088595.158,0.0696,0.2969,0.4464
485729.7151,5088595.158,0.0163,0.2236,0.4126
486229.7151,5088595.158,0.0123,0.2763,0.4587
486729.7151,5088595.158,0.008,0.4295,0.5527
487229.7151,5088595.158,0.0263,0.497,0.617
487729.7151,5088595.158,0.0366,0.5571,0.6893
488229.7151,5088595.158,0.0398,0.516,0.6924
488729.7151,5088595.158,0.0481,0.4756,0.6894
489229.7151,5088595.158,0.0879,0.4916,0.686
489729.7151,5088595.158,0.1211,0.4682,0.5793
490229.7151,5088595.158,0.093,0.3853,0.4853
490729.7151,5088595.158,0.059,0.2196,0.3178
491229.7151,5088595.158,0.0309,0.0642,0.1678
491729.7151,5088595.158,0,0,0.1231
492229.7151,5088595.158,0,0,0.0343
492729.7151,5088595.158,0,0.0043,0.0189
493229.7151,5088595.158,0,0.004,0.0252
493729.7151,5088595.158,0,0,0.0097
481729.7151,5088095.158,0.4644,0.4744,0.6221
482229.7151,5088095.158,0.3641,0.4097,0.5003
482729.7151,5088095.158,0.1649,0.2705,0.4126
483229.7151,5088095.158,0.1222,0.3026,0.542
483729.7151,5088095.158,0.1718,0.3811,0.5983
484229.7151,5088095.158,0.1635,0.3487,0.5532
484729.7151,5088095.158,0.0939,0.2024,0.3802
485229.7151,5088095.158,0.0448,0.1368,0.2506
486729.7151,5088095.158,0.0043,0.2581,0.3474
487229.7151,5088095.158,0.0083,0.2771,0.3848
487729.7151,5088095.158,0.0063,0.3464,0.4475
488229.7151,5088095.158,0.0069,0.3526,0.5264
488729.7151,5088095.158,0.0097,0.3736,0.6224
489229.7151,5088095.158,0.0246,0.4821,0.7409
489729.7151,5088095.158,0.0405,0.5883,0.7327
490229.7151,5088095.158,0.0409,0.4406,0.5591
490729.7151,5088095.158,0.0309,0.2877,0.3642
491229.7151,5088095.158,0.0132,0.079,0.133
491729.7151,5088095.158,0.0057,0.0057,0.0146
492229.7151,5088095.158,0,0.0046,0.0195
492729.7151,5088095.158,0,0.0046,0.0382
493229.7151,5088095.158,0,0.0046,0.0381
493729.7151,5088095.158,0,0.0046,0.0381
481729.7151,5087595.158,0.4575,0.4578,0.5271
482229.7151,5087595.158,0.3446,0.3635,0.4276
483229.7151,5087595.158,0.0054,0.3232,0.4712
483729.7151,5087595.158,0.0409,0.3617,0.538
484229.7151,5087595.158,0.0598,0.2788,0.442
484729.7151,5087595.158,0.0538,0.193,0.3109
485229.7151,5087595.158,0.028,0.1107,0.19
485729.7151,5087595.158,0.0409,0.1188,0.2159
487729.7151,5087595.158,0,0.1471,0.2062
488229.7151,5087595.158,0.0052,0.2113,0.3566
488729.7151,5087595.158,0.0052,0.2671,0.4866
489229.7151,5087595.158,0.0052,0.4212,0.6754
489729.7151,5087595.158,0,0.5126,0.8022
490229.7151,5087595.158,0.0046,0.4045,0.5886
490729.7151,5087595.158,0.0077,0.2634,0.3627
491229.7151,5087595.158,0.012,0.0896,0.1225
491729.7151,5087595.158,0.0123,0.0123,0.018
492229.7151,5087595.158,0.0123,0.0169,0.041
492729.7151,5087595.158,0,0.0046,0.0381
493229.7151,5087595.158,0,0.0046,0.0381
493729.7151,5087595.158,0,0.0046,0.0364
481729.7151,5087095.158,0.5176,0.5222,0.5502
482229.7151,5087095.158,0.3328,0.4487,0.4839
482729.7151,5087095.158,0.1211,0.4298,0.4721
483229.7151,5087095.158,0.0441,0.4509,0.4858
483729.7151,5087095.158,0.118,0.5104,0.5905
484229.7151,5087095.158,0.1351,0.4114,0.4927
484729.7151,5087095.158,0.122,0.308,0.3824
485229.7151,5087095.158,0.0613,0.2274,0.3259
485729.7151,5087095.158,0.1068,0.2319,0.3318
486229.7151,5087095.158,0.1071,0.1938,0.2948
488729.7151,5087095.158,0.0052,0.1306,0.3564
489229.7151,5087095.158,0.0052,0.2311,0.6012
489729.7151,5087095.158,0.0052,0.2992,0.7594
490229.7151,5087095.158,0,0.25,0.5728
490729.7151,5087095.158,0.0092,0.1718,0.3676
491229.7151,5087095.158,0.0132,0.0438,0.1248
491729.7151,5087095.158,0.0335,0.0335,0.0407
492229.7151,5087095.158,0.0578,0.0624,0.0678
492729.7151,5087095.158,0.0682,0.0728,0.0993
493229.7151,5087095.158,0.0392,0.0438,0.0699
493729.7151,5087095.158,0.0052,0.0066,0.0267
481729.7151,5086595.158,0.5706,0.6321,0.6393
482229.7151,5086595.158,0.3466,0.5678,0.5845
482729.7151,5086595.158,0.1368,0.5242,0.5468
483229.7151,5086595.158,0.0902,0.5237,0.5313
483729.7151,5086595.158,0.1578,0.5655,0.5813
484229.7151,5086595.158,0.1746,0.4357,0.4569
484729.7151,5086595.158,0.1815,0.3544,0.396
485229.7151,5086595.158,0.1391,0.3218,0.4009
485729.7151,5086595.158,0.1752,0.3578,0.4607
486229.7151,5086595.158,0.2139,0.347,0.4604
486729.7151,5086595.158,0.1782,0.2589,0.35
487229.7151,5086595.158,0.0993,0.142,0.2276
489229.7151,5086595.158,0.0052,0.0708,0.4807
489729.7151,5086595.158,0.0046,0.1172,0.5788
490229.7151,5086595.158,0,0.1068,0.4898
490729.7151,5086595.158,0.0074,0.0526,0.2794
491229.7151,5086595.158,0.023,0.0253,0.1232
491729.7151,5086595.158,0.0607,0.0616,0.0704
492229.7151,5086595.158,0.0968,0.0968,0.0968
492729.7151,5086595.158,0.129,0.129,0.137
493229.7151,5086595.158,0.1451,0.1451,0.1571
493729.7151,5086595.158,0.1076,0.1076,0.1142
481729.7151,5086095.158,0.5485,0.6863,0.7106
482229.7151,5086095.158,0.314,0.5741,0.6383
482729.7151,5086095.158,0.1529,0.5159,0.5901
483229.7151,5086095.158,0.0719,0.4394,0.4818
483729.7151,5086095.158,0.1637,0.4047,0.4053
484229.7151,5086095.158,0.1764,0.2897,0.2897
484729.7151,5086095.158,0.1801,0.3066,0.3104
485229.7151,5086095.158,0.2132,0.3847,0.4376
485729.7151,5086095.158,0.2121,0.4005,0.4962
486229.7151,5086095.158,0.2585,0.4228,0.5537
486729.7151,5086095.158,0.245,0.308,0.4963
487229.7151,5086095.158,0.1208,0.1901,0.3598
487729.7151,5086095.158,0.0945,0.211,0.3507
489229.7151,5086095.158,0.0052,0.0129,0.2989
489729.7151,5086095.158,0,0.0054,0.3632
490229.7151,5086095.158,0,0.0037,0.3392
490729.7151,5086095.158,0,0,0.1655
491229.7151,5086095.158,0.0157,0.0186,0.0658
491729.7151,5086095.158,0.0681,0.071,0.0776
492229.7151,5086095.158,0.1068,0.1097,0.1097
492729.7151,5086095.158,0.1746,0.1757,0.1757
493229.7151,5086095.158,0.1715,0.1715,0.1715
493729.7151,5086095.158,0.1211,0.1211,0.1211
